task_id,name,flag,activity,phases,substrates,module_count
TSK_TRIM_SAND_BETWEEN,Sand Trim Between Coats,NO_SUBSTRATE,Sand Between Coats,interstage,,1
TSK_TRIM_SPOT_COAT,Spot Coat Trim Patches,NO_SUBSTRATE,Spot Coat,interstage,,1
TSK_TRIM_SPOT_PRIME_KNOTS,Spot Prime Knots,MULTI_SUBSTRATE,Spot Prime,apply,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,13
TSK_TRIM_SPOT_PRIME_KNOTS,Spot Prime Knots,"PHASE_DOCTRINE_HINT(name->prime, derived->apply)",Spot Prime,apply,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,13
TSK_TRIM_SPOT_PRIME_KNOTS_SPRAY,Spot Prime Knots (Spray Pass),MULTI_SUBSTRATE,Spot Prime,apply,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,13
TSK_TRIM_SPOT_PRIME_KNOTS_SPRAY,Spot Prime Knots (Spray Pass),"PHASE_DOCTRINE_HINT(name->prime, derived->apply)",Spot Prime,apply,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,13
TSK_TRIM_SPRAY_LF,Spray Finish (LF),ORPHAN,,,,0
TSK_TRIM_SPRAY_LF,Spray Finish (LF),ACTIVITY_UNMATCHED,,,,0
TSK_TRIM_TAPELINE_INSTALL,Trim Tape Line Install,NO_QT,,finish,room_protection,1
TSK_TRIM_TAPELINE_INSTALL,Trim Tape Line Install,ACTIVITY_UNMATCHED,,finish,room_protection,1
TSK_TRIM_TAPELINE_REMOVE,Trim Tape Line Remove,NO_QT,,finish,room_protection,1
TSK_TRIM_TAPELINE_REMOVE,Trim Tape Line Remove,ACTIVITY_UNMATCHED,,finish,room_protection,1
TSK_TRRP_ASSESS_ADHESION,ASTM D3359 Adhesion Test,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_ASSESS_CONDITION,Condition Assessment - DSD Rating,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_ASSESS_LEAD_TEST,Lead Paint Testing (Pre-1978),ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_ASSESS_MOISTURE,Moisture Content Testing,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_ASSESS_ROT_PROBE,Rot Probe at Vulnerable Joints,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_CAULK_APPLY,Apply Exterior Caulk,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_CAULK_ASSESS,Caulk Joint Assessment,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_CAULK_REMOVE_OLD,Remove Failed Caulk,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_DUST_REMOVE,Sanding Dust Removal,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_FEATHER_SAND,Feather-Edge Sand Scraped Areas,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_FINAL_WALKTHROUGH,Final Customer Walkthrough,ACTIVITY_UNMATCHED,,cleanup,ext_trim,1
TSK_TRRP_FINISH_BRUSH,Finish Coat - Brush,ACTIVITY_UNMATCHED,,apply,ext_trim,1
TSK_TRRP_FINISH_SPRAY,Finish Coat - Spray,ACTIVITY_UNMATCHED,,apply,ext_trim,1
TSK_TRRP_FULL_PRIME_PVC_BRUSH,Full Prime PVC - Bonding Primer,ACTIVITY_UNMATCHED,,prime,ext_trim,1
TSK_TRRP_INTERSTAGE_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,ext_trim,1
TSK_TRRP_INTERSTAGE_SPOT_REPAIR,Interstage Spot Repair,ACTIVITY_UNMATCHED,,interstage,ext_trim,1
TSK_TRRP_MOBILIZE,Crew Mobilization & Staging,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_DOOR,Door Face / Glass Masking,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_DOOR_FULL,Full Door Mask (Not Painting),ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_GROUND,Ground & Landscape Protection,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_HARDSCAPE,Hardscape / Walkway Protection,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_LIGHT_FIXTURE,Light Fixture Masking,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_ROOFLINE,Roofline Edge Protection,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_WALL_MASK,Wall Mask (Spray Only),ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_WINDOW_FULL,Full Window Mask (Not Painting),ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_PROTECT_WINDOW_GLASS,Window Glass Masking,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_RRP_CONTAINMENT_SETUP,RRP Containment Setup,NO_SUBSTRATE,,prep,,1
TSK_TRRP_RRP_CONTAINMENT_SETUP,RRP Containment Setup,ACTIVITY_UNMATCHED,,prep,,1
TSK_TRRP_RRP_CONTAINMENT_TEARDOWN,RRP Containment Teardown & Waste,NO_SUBSTRATE,,prep,,1
TSK_TRRP_RRP_CONTAINMENT_TEARDOWN,RRP Containment Teardown & Waste,ACTIVITY_UNMATCHED,,prep,,1
TSK_TRRP_RRP_WET_METHOD_PREP,Wet Method Preparation,NO_SUBSTRATE,,prep,,1
TSK_TRRP_RRP_WET_METHOD_PREP,Wet Method Preparation,ACTIVITY_UNMATCHED,,prep,,1
TSK_TRRP_SAND_ADHESION,Adhesion Scuff Sand,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_SCAFFOLD_SETUP,Scaffold / Lift / Ladder Setup,ACTIVITY_UNMATCHED,,setup,ext_trim,1
TSK_TRRP_SCAFFOLD_TEARDOWN,Scaffold / Lift Teardown,ACTIVITY_UNMATCHED,,cleanup,ext_trim,1
TSK_TRRP_SCRAPE_LOOSE,Scrape Loose & Peeling Paint,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_TEARDOWN_PROTECTION,Protection Material Removal,ACTIVITY_UNMATCHED,,cleanup,ext_trim,1
TSK_TRRP_TOUCHUP,Touch-Up Defects,ACTIVITY_UNMATCHED,,cleanup,ext_trim,1
TSK_TRRP_TOUCHUP_TRANSITIONS,Touch-Up Trim-to-Wall Transitions,ACTIVITY_UNMATCHED,,cleanup,ext_trim,1
TSK_TRRP_WASH_DRY_TIME,Post-Wash Dry Verification,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_WASH_LOW_PRESSURE,Low-Pressure Power Wash Trim,ACTIVITY_UNMATCHED,,prep,ext_trim,1
TSK_TRRP_WASTE_DISPOSAL,Waste Disposal & Site Cleanup,ACTIVITY_UNMATCHED,,cleanup,ext_trim,1
TSK_TRST_CLEAR_BRUSH,Clear Brush,ACTIVITY_UNMATCHED,,finish,trim,1
TSK_TRST_CLEAR_SPRAY,Clear Spray,ACTIVITY_UNMATCHED,,finish,trim,1
TSK_TRST_CONDITIONER,Wood Conditioner,ACTIVITY_UNMATCHED,,prep,trim,1
TSK_TRST_EQUIP_CLEAN,Clean Equipment,ACTIVITY_UNMATCHED,,cleanup,trim,1
TSK_TRST_FILL,Fill Defects,ACTIVITY_UNMATCHED,,prep,trim,1
TSK_TRST_GRAIN_RAISE,Grain Raise,ACTIVITY_UNMATCHED,,prep,trim,1
TSK_TRST_SAND_120,Sand 120 Grit,ACTIVITY_UNMATCHED,,prep,trim,1
TSK_TRST_SAND_150,Sand 150 Grit,ACTIVITY_UNMATCHED,,prep,trim,1
TSK_TRST_SAND_CLEAR,Sand Between Clear (320-400),ACTIVITY_UNMATCHED,,finish,trim,1
TSK_TRST_SAND_CLEAR,Sand Between Clear (320-400),"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->finish)",,finish,trim,1
TSK_TRST_SAND_SEALER,Sand Between Sealer (220-320),ACTIVITY_UNMATCHED,,finish,trim,1
TSK_TRST_SAND_SEALER,Sand Between Sealer (220-320),"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->finish)",,finish,trim,1
TSK_TRST_SEALER_BRUSH,Sealer Brush,ACTIVITY_UNMATCHED,,finish,trim,1
TSK_TRST_SEALER_SPRAY,Sealer Spray,ACTIVITY_UNMATCHED,,finish,trim,1
TSK_TRST_STAIN_BRUSH,Stain Brush+Wipe,ACTIVITY_UNMATCHED,,apply,trim,1
TSK_TRST_STAIN_ROLL,Stain Roll+Wipe,ACTIVITY_UNMATCHED,,apply,trim,1
TSK_TRST_STAIN_SPRAY,Stain Spray+Wipe,ACTIVITY_UNMATCHED,,apply,trim,1
TSK_TRST_TACK,Tack Clean,ACTIVITY_UNMATCHED,,prep,trim,1
TSK_TRST_TOUCHUP,Touch-Up,ACTIVITY_UNMATCHED,,cleanup,trim,1
TSK_TRST_WIPE_COND,Wipe Conditioner,ACTIVITY_UNMATCHED,,prep,trim,1
TSK_VACUUM_WORK_AREA,Vacuum Work Area,ORPHAN,Vacuum Dust,,,0
TSK_VANITY_SMALL_ENCAP_INSTALL,Vanity Small-Encapsulate Install (5min/ea minimum),NO_QT,,setup,room_protection,1
TSK_VANITY_SMALL_ENCAP_INSTALL,Vanity Small-Encapsulate Install (5min/ea minimum),ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_VANITY_SMALL_ENCAP_REMOVE,Vanity Small-Encapsulate Remove,NO_QT,,cleanup,room_protection,1
TSK_VANITY_SMALL_ENCAP_REMOVE,Vanity Small-Encapsulate Remove,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_VERIFY_MASK_OPENINGS,Verify Window Masking,ACTIVITY_UNMATCHED,,protection;setup,drywall,2
TSK_VERIFY_MASK_OPENINGS,Verify Window Masking,MULTI_PHASE,,protection;setup,drywall,2
TSK_VNRP_CAULK_ASSESS,Caulk Assessment + Replacement (QT3),ACTIVITY_UNMATCHED,,prep,ext_vinyl_siding,1
TSK_VNRP_CHALK_TEST,Chalk Residue Test + Hand Scrub (QT3),ACTIVITY_UNMATCHED,,prep,ext_vinyl_siding,1
TSK_VNRP_CUSTOMER_WALKTHROUGH,Customer Walkthrough,ACTIVITY_UNMATCHED,,cleanup,ext_vinyl_siding,1
TSK_VNRP_DOOR_MASK,Door Masking,ACTIVITY_UNMATCHED,,setup,ext_vinyl_siding,1
TSK_VNRP_EQUIPMENT_SETUP_BRUSH,Brush Equipment Setup,ACTIVITY_UNMATCHED,,setup,ext_vinyl_siding,1
TSK_VNRP_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,ACTIVITY_UNMATCHED,,setup,ext_vinyl_siding,1
TSK_VNRP_FINAL_TOUCHUP,Final Touch-Up,ACTIVITY_UNMATCHED,,cleanup,ext_vinyl_siding,1
TSK_VNRP_FINISH_BRUSH,Finish Coat 1 — Brush (Fallback),ACTIVITY_UNMATCHED,,finish,ext_vinyl_siding,1
TSK_VNRP_FINISH_BRUSH_COAT2,Finish Coat 2 — Brush (Fallback),ACTIVITY_UNMATCHED,,finish,ext_vinyl_siding,1
TSK_VNRP_FINISH_SPRAY,Finish Coat 1 — Spray,ACTIVITY_UNMATCHED,,finish,ext_vinyl_siding,1
TSK_VNRP_FINISH_SPRAY_COAT2,Finish Coat 2 — Spray,ACTIVITY_UNMATCHED,,finish,ext_vinyl_siding,1
TSK_VNRP_FIXTURE_MASK,Fixture Masking,ACTIVITY_UNMATCHED,,setup,ext_vinyl_siding,1
TSK_VNRP_HARDSCAPE_PROTECT,Hardscape Protection,ACTIVITY_UNMATCHED,,setup,ext_vinyl_siding,1
TSK_VNRP_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,ext_vinyl_siding,1
TSK_VNRP_JCHANNEL_DETAIL,J-Channel + Under-Sill Brush Detail (QT3),ACTIVITY_UNMATCHED,,finish,ext_vinyl_siding,1
TSK_VNRP_JCHANNEL_DETAIL_COAT2,"J-Channel Detail (Coat 2, QT3)",ACTIVITY_UNMATCHED,,finish,ext_vinyl_siding,1
TSK_VNRP_LANDSCAPE_PROTECT,Landscape Protection,ACTIVITY_UNMATCHED,,setup,ext_vinyl_siding,1
TSK_VNRP_LRV_VERIFY,LRV Verification Gate,ACTIVITY_UNMATCHED,,prep,ext_vinyl_siding,1
TSK_VNRP_PRESSURE_WASH,Pressure Wash with Alkaline Cleaner,ACTIVITY_UNMATCHED,,prep,ext_vinyl_siding,1
TSK_VNRP_PROTECT_TEARDOWN,Protection Teardown,ACTIVITY_UNMATCHED,,cleanup,ext_vinyl_siding,1
TSK_VNRP_SCUFF_SAND,Scuff Sand for Adhesion,ACTIVITY_UNMATCHED,,prep,ext_vinyl_siding,1
TSK_VNRP_SITE_CLEANUP,Site Cleanup,ACTIVITY_UNMATCHED,,cleanup,ext_vinyl_siding,1
TSK_VNRP_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,ext_vinyl_siding,1
TSK_VNRP_TRIM_MASK,Trim Masking,ACTIVITY_UNMATCHED,,setup,ext_vinyl_siding,1
TSK_VNRP_WARRANTY_GATE,Warranty Void Acknowledgment,ACTIVITY_UNMATCHED,,prep,ext_vinyl_siding,1
TSK_VNRP_WINDOW_MASK,Window Masking,ACTIVITY_UNMATCHED,,setup,ext_vinyl_siding,1
TSK_WALL_FINAL_INSPECT_PRIME,Final Inspect Primed Wall,"PHASE_DOCTRINE_HINT(name->prime, derived->cleanup)",Final Inspect,cleanup,drywall,2
TSK_WALL_INSPECT_PREPRIME,Inspect Bare Drywall Wall,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)",Inspect Bare,prep,drywall,2
TSK_WALL_RAIL_CLEAR_BRUSH,Brush Clear wall rail,ACTIVITY_UNMATCHED,,apply,wall_rail,1
TSK_WALL_RAIL_CLEAR_WIPE,Wipe Clear wall rail,ACTIVITY_UNMATCHED,,apply,wall_rail,1
TSK_WALL_RAIL_FINISH_BRUSH,Brush Finish wall rail,ACTIVITY_UNMATCHED,,apply,wall_rail,1
TSK_WALL_RAIL_FINISH_SPRAY,Spray Finish wall rail,ACTIVITY_UNMATCHED,,apply,wall_rail,1
TSK_WALL_RAIL_INTERSTAGE,Interstage wall rail,ACTIVITY_UNMATCHED,,interstage,wall_rail,1
TSK_WALL_RAIL_INTERSTAGE_STAIN,Interstage Stain wall rail,ACTIVITY_UNMATCHED,,interstage,wall_rail,1
TSK_WALL_RAIL_STAIN_BRUSH,Brush Stain wall rail,ACTIVITY_UNMATCHED,,prime,wall_rail,1
TSK_WALL_RAIL_STAIN_WIPE,Wipe Stain wall rail,ACTIVITY_UNMATCHED,,prime,wall_rail,1
TSK_WALL_VACUUM_CLEANUP_PRIME,Vacuum Floor After Prime,"PHASE_DOCTRINE_HINT(name->prime, derived->cleanup)",Vacuum Dust,cleanup,drywall,1
TSK_WALL_VACUUM_DUST_PREPRIME,Vacuum Wall Dust,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)",Vacuum Dust,prep,drywall,2
TSK_WDCL_CAULK_PERIMETER,Caulk Wood Ceiling Perimeter,ACTIVITY_UNMATCHED,,prep,wood_ceiling,1
TSK_WDCL_FIXTURE_MASK,Mask Wood Ceiling Fixtures,ACTIVITY_UNMATCHED,,setup,wood_ceiling,1
TSK_WDCL_REMOVE_FIXTURE_MASK,Remove Wood Ceiling Fixture Mask,ACTIVITY_UNMATCHED,,cleanup,wood_ceiling,1
TSK_WDCL_REMOVE_WALL_MASK,Remove Wood Ceiling Wall Mask,ACTIVITY_UNMATCHED,,cleanup,wood_ceiling,1
TSK_WDCL_SAND_PRIMER,Sand Cured Wood Ceiling Primer,ACTIVITY_UNMATCHED,,prime,wood_ceiling,1
TSK_WDCL_SAND_PRIMER,Sand Cured Wood Ceiling Primer,"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->prime)",,prime,wood_ceiling,1
TSK_WDCL_WALL_MASK,Mask Walls Below Wood Ceiling,ACTIVITY_UNMATCHED,,setup,wood_ceiling,1
TSK_WDWL_CAULK_PERIMETER,Caulk Wood Wall Perimeter,ACTIVITY_UNMATCHED,,prep,wood_wall,1
TSK_WDWL_CEILING_MASK,Mask Ceiling Above Wood Wall,ACTIVITY_UNMATCHED,,setup,wood_wall,1
TSK_WDWL_REMOVE_CEIL_MASK,Remove Wood Wall Ceiling Mask,ACTIVITY_UNMATCHED,,cleanup,wood_wall,1
TSK_WDWL_SAND_PRIMER,Sand Cured Wood Wall Primer,ACTIVITY_UNMATCHED,,prime,wood_wall,1
TSK_WDWL_SAND_PRIMER,Sand Cured Wood Wall Primer,"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->prime)",,prime,wood_wall,1
TSK_WIN_CLEAR_BRUSH,Clear Brush,ACTIVITY_UNMATCHED,,finish,int_window,1
TSK_WIN_CLEAR_SPRAY,Clear Spray,ACTIVITY_UNMATCHED,,finish,int_window,1
TSK_WIN_CONDITIONER,Wood Conditioner (Apply + Wipe),ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WIN_DUST_WIPE,Window Dust Wipe,MULTI_PHASE,Dust Wipe,interstage;prep,int_window;window,2
TSK_WIN_DUST_WIPE,Window Dust Wipe,PI_INT_PREFIX_DUPE,Dust Wipe,interstage;prep,int_window;window,2
TSK_WIN_FINAL_INSPECT,Final Inspect Window,PI_INT_PREFIX_DUPE,Final Inspect,cleanup,int_window;window,1
TSK_WIN_FINISH_BRUSH,Brush Window Finish,ACTIVITY_UNMATCHED,,finish,window,1
TSK_WIN_FINISH_SPRAY,Spray Window Finish,ACTIVITY_UNMATCHED,,finish,window,1
TSK_WIN_GLASS_MASK,Mask Window Glass,ACTIVITY_UNMATCHED,,setup,window,1
TSK_WIN_GLASS_SCRAPE,Scrape Glass Bleed-Through,ACTIVITY_UNMATCHED,,cleanup,int_window;window,1
TSK_WIN_GLASS_SCRAPE,Scrape Glass Bleed-Through,PI_INT_PREFIX_DUPE,,cleanup,int_window;window,1
TSK_WIN_GRAIN_RAISE,Grain Raise,ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WIN_HARDWARE_PROTECT,Protect Window Hardware,ACTIVITY_UNMATCHED,,setup,window,1
TSK_WIN_HARDWARE_REINSTALL,Reinstall Window Hardware,ACTIVITY_UNMATCHED,,cleanup,int_window;window,1
TSK_WIN_HARDWARE_REINSTALL,Reinstall Window Hardware,PI_INT_PREFIX_DUPE,,cleanup,int_window;window,1
TSK_WIN_INSPECT_COAT,Inspect Window First Coat,ORPHAN,Inspect Coat,,,0
TSK_WIN_PREP_ALUMINUM_ETCH,Etch Aluminum Window,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WIN_PREP_CLEAN,Final Clean Before Primer,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WIN_PREP_METAL_DEGREASE,Degrease Metal Window,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WIN_PREP_STEEL_RUST,Treat Steel Window Rust,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WIN_PREP_WOOD_FILL,Fill Wood Window Defects,ACTIVITY_UNMATCHED,,prep,int_window;window,2
TSK_WIN_PREP_WOOD_FILL,Fill Wood Window Defects,PI_INT_PREFIX_DUPE,,prep,int_window;window,2
TSK_WIN_PROTECT_TEARDOWN,Tear Down Window Protection,ACTIVITY_UNMATCHED,,cleanup,int_window;window,1
TSK_WIN_PROTECT_TEARDOWN,Tear Down Window Protection,PI_INT_PREFIX_DUPE,,cleanup,int_window;window,1
TSK_WIN_SAND,Window Sand,ACTIVITY_UNMATCHED,,finish;interstage;prep,int_window;window,4
TSK_WIN_SAND,Window Sand,MULTI_PHASE,,finish;interstage;prep,int_window;window,4
TSK_WIN_SAND,Window Sand,PI_INT_PREFIX_DUPE,,finish;interstage;prep,int_window;window,4
TSK_WIN_SEALER_BRUSH,Sealer Brush,ACTIVITY_UNMATCHED,,finish,int_window,1
TSK_WIN_SEALER_SPRAY,Sealer Spray,ACTIVITY_UNMATCHED,,finish,int_window,1
TSK_WIN_SILL_PROTECT,Protect Window Sill (Spray),ACTIVITY_UNMATCHED,,setup,window,1
TSK_WIN_STAIN_BRUSH,Stain Brush+Wipe,ACTIVITY_UNMATCHED,,apply,int_window,1
TSK_WIN_STAIN_ROLL,Stain Roll+Wipe,ACTIVITY_UNMATCHED,,apply,int_window,1
TSK_WIN_STAIN_SPRAY,Stain Spray+Wipe,ACTIVITY_UNMATCHED,,apply,int_window,1
TSK_WIN_TOUCHUP,Window Final Touchup,ACTIVITY_UNMATCHED,,cleanup,int_window;window,1
TSK_WIN_TOUCHUP,Window Final Touchup,PI_INT_PREFIX_DUPE,,cleanup,int_window;window,1
TSK_WIN_WALL_MASK,Mask Wall Adjacent to Window,ACTIVITY_UNMATCHED,,setup,window,1
TSK_WNRP_ADHESION,Adhesion Test,ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WNRP_ASSESS,Condition Assessment,ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WNRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),ACTIVITY_UNMATCHED,,setup,window,1
TSK_WNRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil,ACTIVITY_UNMATCHED,,setup,window,1
TSK_WNRP_ASSESS_CONDITION,Visual Condition Scan,ACTIVITY_UNMATCHED,,setup,window,1
TSK_WNRP_COATING_ID,Coating ID,ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WNRP_DUST,Dust Cleanup,ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WNRP_DUST_CLEANUP,Prep Dust Cleanup,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WNRP_EQUIP_CLEAN,Clean Equipment,ACTIVITY_UNMATCHED,,cleanup,int_window,1
TSK_WNRP_FILL,Fill/Spackle,ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WNRP_FILL_PATCH,Fill/Patch Damaged Areas,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WNRP_FINAL_INSPECT,Final Inspection,PI_INT_PREFIX_DUPE,Final Inspect,cleanup,int_window;window,2
TSK_WNRP_FINAL_TOUCHUP,Final Touch-Up,ACTIVITY_UNMATCHED,,cleanup,int_window;window,2
TSK_WNRP_FINAL_TOUCHUP,Final Touch-Up,PI_INT_PREFIX_DUPE,,cleanup,int_window;window,2
TSK_WNRP_FINISH_BRUSH,Finish 1 - Brush,ACTIVITY_UNMATCHED,,finish,int_window,1
TSK_WNRP_FINISH_BRUSH_C1,Brush Finish Coat 1,ACTIVITY_UNMATCHED,,apply,window,1
TSK_WNRP_FINISH_BRUSH_C2,Finish 2 - Brush,ACTIVITY_UNMATCHED,,apply;finish,int_window;window,2
TSK_WNRP_FINISH_BRUSH_C2,Finish 2 - Brush,MULTI_PHASE,,apply;finish,int_window;window,2
TSK_WNRP_FINISH_BRUSH_C2,Finish 2 - Brush,PI_INT_PREFIX_DUPE,,apply;finish,int_window;window,2
TSK_WNRP_FINISH_SPRAY,Finish 1 - Spray,ACTIVITY_UNMATCHED,,finish,int_window,1
TSK_WNRP_FINISH_SPRAY_C1,Spray Finish Coat 1,ACTIVITY_UNMATCHED,,apply,window,1
TSK_WNRP_FINISH_SPRAY_C2,Finish 2 - Spray,ACTIVITY_UNMATCHED,,apply;finish,int_window;window,2
TSK_WNRP_FINISH_SPRAY_C2,Finish 2 - Spray,MULTI_PHASE,,apply;finish,int_window;window,2
TSK_WNRP_FINISH_SPRAY_C2,Finish 2 - Spray,PI_INT_PREFIX_DUPE,,apply;finish,int_window;window,2
TSK_WNRP_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,int_window,1
TSK_WNRP_INTERCOAT_SAND,Intercoat Sand,ACTIVITY_UNMATCHED,,interstage,window,1
TSK_WNRP_INTERSTAGE_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,window,1
TSK_WNRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,window,1
TSK_WNRP_INTER_SAND,Intercoat Sand 220 (QT4),ACTIVITY_UNMATCHED,,interstage,int_window,1
TSK_WNRP_INTER_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,int_window,1
TSK_WNRP_PROTECT_TEARDOWN,Protection Material Removal,ACTIVITY_UNMATCHED,,cleanup,window,1
TSK_WNRP_SAND,Sand/Scuff,ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WNRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WNRP_SCRAPE,Scrape Failing Paint,ACTIVITY_UNMATCHED,,prep,int_window,1
TSK_WNRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WNRP_SITE_CLEANUP,Site Cleanup,ACTIVITY_UNMATCHED,,cleanup,window,1
TSK_WNRP_WASH_CLEAN,Wash/Clean Surface,ACTIVITY_UNMATCHED,,prep,window,1
TSK_WNSC_CAULK_WALL,Caulk Wainscot Perimeter,ACTIVITY_UNMATCHED,,prep,wainscot,1
TSK_WNSC_REMOVE_WALL_MASK,Remove Wainscot Wall Mask,ACTIVITY_UNMATCHED,,cleanup,wainscot,1
TSK_WNSC_SAND_PRIMER,Sand Cured Wainscot Primer,ACTIVITY_UNMATCHED,,prime,wainscot,1
TSK_WNSC_SAND_PRIMER,Sand Cured Wainscot Primer,"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->prime)",,prime,wainscot,1
TSK_WNSC_WALL_MASK,Mask Wall Above Wainscot,ACTIVITY_UNMATCHED,,setup,wainscot,1
TSK_WNST_EQUIP_CLEAN,Clean Equipment,ORPHAN,,,,0
TSK_WNST_EQUIP_CLEAN,Clean Equipment,ACTIVITY_UNMATCHED,,,,0
TSK_WOOD_PUTTY_LF,Wood Putty / Fill Defects (LF),ACTIVITY_UNMATCHED,,prep,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_WOOD_PUTTY_LF,Wood Putty / Fill Defects (LF),MULTI_SUBSTRATE,,prep,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_WOOD_PUTTY_SF,Wood Putty / Fill Defects (SF),ACTIVITY_UNMATCHED,,prep,int_wainscot;int_wood_ceiling;int_wood_wall;wainscot;wood_ceiling;wood_wall,6
TSK_WOOD_PUTTY_SF,Wood Putty / Fill Defects (SF),MULTI_SUBSTRATE,,prep,int_wainscot;int_wood_ceiling;int_wood_wall;wainscot;wood_ceiling;wood_wall,6
TSK_WOOD_PUTTY_SF,Wood Putty / Fill Defects (SF),PI_INT_PREFIX_DUPE,,prep,int_wainscot;int_wood_ceiling;int_wood_wall;wainscot;wood_ceiling;wood_wall,6
TSK_WSRP_CAULK_APPLY,Apply New Caulk at Joints,ACTIVITY_UNMATCHED,,prep,siding,1
TSK_WSRP_CAULK_REMOVE,Remove Failed Caulk,ACTIVITY_UNMATCHED,,prep,siding,1
