task_id,name,activity,module_count,scenario_count,phases,substrates,qts,buckets,methods,coatings,flags
TSK_XPCRP_WASH,Low-Pressure Wash Porch Ceiling,,1,8,prep,ext_porch_ceiling,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_ASSESS_COATING_ID,Existing Coating Type Identification,,1,13,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_ASSESS_CONDITION,Existing Coating Condition Assessment,,1,13,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_CLEANUP,Equipment Cleanup and Demobilization,,1,13,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_CLEAN_CONCRETE,Clean Concrete Surface,,1,7,prep,ext_porch_floor,QT2;QT3;QT4,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_CLEAN_WOOD,Clean Wood Surface,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_CRACK_FILL_CONCRETE,Concrete Crack Fill,,1,7,prep,ext_porch_floor,QT2;QT3;QT4,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_CUSTOMER_COMM,Customer Cure-Time Communication,,1,13,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_CUT_IN,Cut-In Edges — Brush,,1,13,finish,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_CUT_IN_COAT2,Cut-In Edges — Brush (Coat 2),,1,11,finish,ext_porch_floor,QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_DEGLOSS_CONCRETE,Chemical Degloss — Concrete,,1,7,prep,ext_porch_floor,QT2;QT3;QT4,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_DOOR_THRESHOLD_MASK,Door Threshold Masking,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_ENAMEL_ROLL,Porch Enamel — Field Roll (Coat 1),,1,13,finish,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_ENAMEL_ROLL_COAT2,Porch Enamel — Field Roll (Coat 2),,1,11,finish,ext_porch_floor,QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_ENAMEL_SPRAY_BACKROLL,Porch Enamel — Spray+Backroll (Coat 1),,1,13,finish,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_ENAMEL_SPRAY_BACKROLL_COAT2,Porch Enamel — Spray+Backroll (Coat 2),,1,11,finish,ext_porch_floor,QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_EQUIPMENT_SETUP_ROLL,Roll Equipment Setup,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_FEATHER_SAND_CONCRETE,Feather-Edge Sand — Concrete,,1,7,prep,ext_porch_floor,QT2;QT3;QT4,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_FEATHER_SAND_WOOD,Feather-Edge Sand — Wood,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_FINAL_INSPECT,Final Inspection and Touch-Up,Final Inspect,1,13,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,
TSK_XPFRP_FURNITURE_CLEAR,Furniture and Obstacle Clearing,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_FURNITURE_RETURN,Furniture Return (After Cure),,1,13,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_HARDSCAPE_PROTECT,Hardscape Edge Protection,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_LANDSCAPE_PROTECT,Landscape Perimeter Protection,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_MC_TEST_WOOD,Wood Moisture Content Verification,,1,13,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_MOBILIZE,Mobilization and Equipment Staging,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_MOISTURE_TEST_CONCRETE,Concrete Moisture Assessment,,1,13,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_PRIME_BONDING,Bonding Primer — Full Coat,,1,6,prime,ext_porch_floor,QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_PRIME_FULL_ROLL,Full Prime Coat — Roll,,1,6,prime,ext_porch_floor,QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_PRIME_SPOT_ROLL,Spot Prime Bare Areas — Roll,,1,6,prime,ext_porch_floor,QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_PRIME_STEP_BRUSH,Prime Steps — Brush,,1,6,prime,ext_porch_floor,QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_RAILING_BASE_PROTECT,Railing Base Protection,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_REMOVE_PROTECTION,Remove Protection and Masking,,1,13,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_SCRAPE_CONCRETE,Scrape Loose/Failing Paint — Concrete,,1,7,prep,ext_porch_floor,QT2;QT3;QT4,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_SCRAPE_WOOD,Scrape Loose/Failing Paint — Wood,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_SCUFF_SAND_WOOD,Scuff Sand Existing — Wood,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_STEP_COAT1,Steps — Porch Enamel Coat 1 (Brush),,1,13,finish,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_STEP_COAT2,Steps — Porch Enamel Coat 2 (Brush),,1,11,finish,ext_porch_floor,QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_WALL_BASE_PROTECT,Wall Base Protection,,1,13,setup,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPFRP_WOOD_FILL,Wood Filler — T&G Gaps,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,rp_exterior,roll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_CAULK_JOINTS,Caulk Porch Ceiling Joints,Caulk Joints,1,8,prep,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XPRCH_CUTIN,Cut-In at Junctions,,1,8,finish,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_DUST_CLEANUP,Prep Dust Cleanup,,1,8,prep,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_EQUIPMENT_SETUP_BRUSH,Brush/Roll Equipment Setup,,1,8,setup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,,1,8,setup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_FASCIA_MASK,Fascia/Wall Junction Masking,,1,8,setup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_FINAL_INSPECT,Final Walkthrough Inspection,Final Inspect,1,8,cleanup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XPRCH_FINAL_TOUCHUP,Final Touch-Up,,1,8,cleanup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_FINISH_BRUSH_ROLL,Finish Coat — Brush/Roll Overhead,,1,8,finish,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_FINISH_SPRAY,Finish Coat — Spray Overhead,,1,8,finish,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_FINISH_SPRAY_BACKBRUSH,Finish Coat — Spray + Backbrush Overhead,,1,8,finish,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_FINISH_SPRAY_BACKROLL,Finish Coat — Spray + Backroll Overhead,,1,8,finish,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_FIXTURE_MASK,Porch Ceiling Fixture Masking,,1,8,setup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_FLOOR_PROTECT,Porch Floor Protection,Floor Mask Cycle,1,8,setup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XPRCH_FURNITURE_PROTECT,Porch Furniture Cover/Removal,,1,8,setup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_INSPECT,Interstage Inspection,,1,8,interstage,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_PRIME_ALKALI_BRUSH,Prime Coat — Alkali-Resistant Brush/Roll (Bare FC),,1,4,prime,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_PRIME_ALKALI_SPRAY,Prime Coat — Alkali-Resistant Spray (Bare FC),,1,4,prime,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_PRIME_BRUSH,Prime Coat — Brush/Roll Overhead,Brush Prime,1,4,prime,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XPRCH_PRIME_SPRAY,Prime Coat — Spray Overhead,Spray Prime,1,4,prime,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XPRCH_PRIME_SPRAY_BACKBRUSH,Prime Coat — Spray + Backbrush Overhead,Spray Prime,1,4,prime,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XPRCH_PRIME_SPRAY_BACKROLL,Prime Coat — Spray + Backroll Overhead,Spray Prime,1,4,prime,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XPRCH_PROTECT_TEARDOWN,Protection Material Removal,,1,8,cleanup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_SAND_FC,Scuff Sand Fiber Cement Porch Ceiling,,1,8,prep,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_SAND_WOOD,Sand Wood Porch Ceiling,,1,8,prep,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_SITE_CLEANUP,Site Debris Cleanup,,1,8,cleanup,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_SPOT_PRIME_KNOTS,Spot-Prime Tannin Knots,Spot Prime,1,8,prep,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)"
TSK_XPRCH_TOUCHUP,Interstage Touch-Up,,1,8,interstage,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRCH_WASH,Low-Pressure Wash Porch Ceiling,,1,8,prep,ext_porch_ceiling,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_ACID_ETCH,Concrete Acid Etch,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_ACRYLIC_SEALER_ROLL,Acrylic Sealer — Roll,,1,11,finish,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_ANTISLIP_FIELD,Anti-Slip Aggregate Broadcast — Field,,1,24,interstage,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior;rp_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_ANTISLIP_STEPS,Anti-Slip Aggregate Broadcast — Steps,,1,24,interstage,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior;rp_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_CLEANUP,Equipment Cleanup and Demobilization,,1,11,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_CONCRETE_CLEAN,Concrete Clean and Degrease,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_CRACK_FILL,Concrete Crack Fill and Patch,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_DIAMOND_GRIND,Concrete Diamond Grind,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_DOOR_THRESHOLD_MASK,Door Threshold Masking,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_ENAMEL_BRUSH,Porch Enamel — Brush,,1,11,finish,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_ENAMEL_ROLL,Porch Enamel — Roll,,1,11,finish,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_ENAMEL_SPRAY_BACKROLL,Porch Enamel — Spray + Backroll,,1,11,finish,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_EQUIPMENT_SETUP_ROLL,Roll Equipment Setup,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_FINAL_INSPECT,Final Inspection and Anti-Slip Verification,Final Inspect,1,11,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,
TSK_XPRFL_FURNITURE_CLEAR,Furniture and Obstacle Clearing,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_HARDSCAPE_PROTECT,Hardscape Edge Protection,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_LANDSCAPE_PROTECT,Landscape Perimeter Protection,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_MILL_GLAZE,Wood Mill Glaze Removal — Coarse Sand,,1,5,prep,ext_porch_floor,QT2;QT3;QT4,nc_exterior,brush_roll;roll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_MOBILIZE,Mobilization and Equipment Staging,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_MOISTURE_TEST,Concrete Moisture Test — ASTM D4263,,1,6,prep,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_POLYUREA_ROLL,Polyurea Floor Coating — Roll,,1,11,finish,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_PRIME_CONCRETE_ROLL,Concrete Primer — Roll,,1,9,prime,ext_porch_floor,QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_PRIME_CONCRETE_SPRAY_BACKROLL,Concrete Primer — Spray + Backroll,,1,9,prime,ext_porch_floor,QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_PRIME_POLYUREA,Polyurea Manufacturer Primer — Roll,,1,9,prime,ext_porch_floor,QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_PRIME_WOOD_BRUSH,Wood Floor Primer — Brush,,1,9,prime,ext_porch_floor,QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_PRIME_WOOD_ROLL,Wood Floor Primer — Roll,,1,9,prime,ext_porch_floor,QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_RAILING_BASE_PROTECT,Railing Base Protection,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_REMOVE_PROTECTION,Remove Protection and Masking,,1,11,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_REPLACE_FURNITURE,Replace Furniture and Fixtures,,1,11,cleanup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_STEP_DETAIL,Step Detail — Tread and Riser Coating,,1,11,finish,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_WALL_BASE_PROTECT,Wall Base Protection,,1,11,setup,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_WOOD_CLEAN,Wood Floor Clean,,1,5,prep,ext_porch_floor,QT2;QT3;QT4,nc_exterior,brush_roll;roll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_WOOD_ENAMEL_SINGLE,Wood Porch Enamel — Single Coat (QT2),,1,11,finish,ext_porch_floor,QT2;QT3;QT4;QT5,nc_exterior,brush_roll;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_WOOD_MC_TEST,Wood Moisture Content Test,,1,5,prep,ext_porch_floor,QT2;QT3;QT4,nc_exterior,brush_roll;roll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_WOOD_SAND,Wood Floor Sand — Surface Preparation,,1,5,prep,ext_porch_floor,QT2;QT3;QT4,nc_exterior,brush_roll;roll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_WOOD_SAND_FULL,Wood Floor Full Complete Sand,,1,5,prep,ext_porch_floor,QT2;QT3;QT4,nc_exterior,brush_roll;roll,paint,ACTIVITY_UNMATCHED
TSK_XPRFL_WOOD_SAND_LIGHT,Wood Floor Light Sand,,1,5,prep,ext_porch_floor,QT2;QT3;QT4,nc_exterior,brush_roll;roll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_CAULK_JOINTS,Caulk Soffit Panel Joints and Junctions,Caulk Joints,1,8,prep,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XSFIT_CUTIN,Cut-In at Fascia/Frieze Junctions,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_CUTIN_COAT2,Cut-In at Fascia/Frieze Junctions — Coat 2,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_DUST_CLEANUP,Prep Dust Cleanup,,1,8,prep,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_EQUIPMENT_SETUP_BRUSH,Brush/Roll Equipment Setup,,1,8,setup,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,,1,8,setup,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FASCIA_MASK,Fascia Junction Masking,,1,8,setup,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FINAL_INSPECT,Final Walkthrough Inspection,Final Inspect,1,8,cleanup,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,
TSK_XSFIT_FINAL_TOUCHUP,Final Touch-Up,,1,8,cleanup,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FINISH_BRUSH_ROLL,Finish Coat 1 — Brush/Roll Overhead,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FINISH_BRUSH_ROLL_COAT2,Finish Coat 2 — Brush/Roll Overhead,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FINISH_SPRAY,Finish Coat 1 — Spray Overhead,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FINISH_SPRAY_BACKBRUSH,Finish Coat 1 — Spray + Backbrush Overhead,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FINISH_SPRAY_BACKBRUSH_COAT2,Finish Coat 2 — Spray + Backbrush Overhead,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FINISH_SPRAY_BACKROLL,Finish Coat 1 — Spray + Backroll Overhead,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_XSFIT_FINISH_SPRAY_BACKROLL_COAT2,Finish Coat 2 — Spray + Backroll Overhead,,1,8,finish,ext_soffit,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backbrush;spray_backroll,paint,ACTIVITY_UNMATCHED
